"id","mahallead","adano","parselno","tapucinsaciklama","tapumahalleref","tapualan","kadastroalan","geom"
680027833,DÝKMEN,"29189","12",Arsa,55927,290028.0,290026.1774177,"POLYGON ((32.841312785818 39.899725078619, 32.841183292907 39.89978605373, 32.840622661176 39.900100503553, 32.840622030326 39.900115336117, 32.840600141583 39.900124834626, 32.840585214662 39.900117419833, 32.840387258866 39.900176930616, 32.840079973227 39.900309925596, 32.839991811796 39.900407098982, 32.840000040099 39.900418782585, 32.839997050301 39.900432215896, 32.839772664305 39.900532415669, 32.839025665884 39.900794722676, 32.838980143738 39.900829270592, 32.837956527221 39.901200656892, 32.835910414825 39.90184735136, 32.835502645222 39.901934592384, 32.834816742042 39.901962506329, 32.834771484837 39.901919895722, 32.83477358411 39.901815479315, 32.834852810718 39.900911843126, 32.834998197157 39.900343102692, 32.83502457737 39.900041905492, 32.835021295314 39.899782797564, 32.834987168309 39.899615185977, 32.834916686474 39.899467237318, 32.834838194141 39.899353645341, 32.834338695877 39.898732943249, 32.834249556571 39.898598476922, 32.834195318923 39.898460268934, 32.834174686379 39.898283823202, 32.83421368736 39.897909593784, 32.834368489709 39.896864738232, 32.834413980306 39.896557462079, 32.836769722195 39.896702907664, 32.838570910958 39.896817627417, 32.839459091137 39.896932850087, 32.841338636169 39.897276381044, 32.841634183775 39.897358464966, 32.842035418916 39.897524208446, 32.842180529411 39.897635562965, 32.84239940014 39.897909519294, 32.842641849618 39.898378841207, 32.841780599844 39.898808604913, 32.842174819361 39.899358404864, 32.841312785818 39.899725078619))"
680027844,DÝKMEN,"29189","13",Arsa,55927,715408.0,715407.240766538,"POLYGON ((32.834413980306 39.896557462079, 32.834368489709 39.896864738232, 32.83421368736 39.897909593784, 32.834174686379 39.898283823202, 32.834195318923 39.898460268934, 32.834249556571 39.898598476922, 32.834338695877 39.898732943249, 32.834838194141 39.899353645341, 32.834916686474 39.899467237318, 32.834987168309 39.899615185977, 32.835021295314 39.899782797564, 32.83502457737 39.900041905492, 32.834998197157 39.900343102692, 32.834852810718 39.900911843126, 32.83477358411 39.901815479315, 32.834771484837 39.901919895722, 32.834816742042 39.901962506329, 32.83460894959 39.901965361351, 32.834173164731 39.901963412933, 32.833692093872 39.901931010355, 32.833541705698 39.901885780197, 32.833558849346 39.90194811069, 32.833864482661 39.90265471885, 32.834090971863 39.903180086238, 32.83446384144 39.903989902636, 32.834877334238 39.904911148017, 32.834822121753 39.905524300873, 32.83459913234 39.907168041465, 32.834591335986 39.907413883416, 32.834500471432 39.907402704064, 32.834334769936 39.907310854323, 32.833100779382 39.907213791871, 32.832317390315 39.907157494132, 32.831720070901 39.907121951571, 32.83171601445 39.907021281989, 32.831081626875 39.906937426277, 32.831094285825 39.906830809909, 32.830906409962 39.906718289366, 32.830719401979 39.906552920679, 32.830667375474 39.906457314383, 32.830426066121 39.906346101729, 32.830160528673 39.906271841943, 32.829881205751 39.906291145975, 32.829349137277 39.906251364194, 32.82843238872 39.906222528665, 32.82803394363 39.906261411233, 32.827980119938 39.906277731654, 32.827322119755 39.906347594205, 32.827150599935 39.905669341712, 32.826820949526 39.904682754648, 32.826734427351 39.904394683703, 32.826732203788 39.904191758812, 32.826795818799 39.903877335186, 32.826789149804 39.903832392622, 32.82665274266 39.903294429267, 32.826628745293 39.903216371448, 32.826426412463 39.90265002899, 32.828017855326 39.902419035923, 32.827863604963 39.900927646028, 32.827730921974 39.899958168749, 32.827591003154 39.898947404329, 32.828594849819 39.898864300839, 32.828294776737 39.896628572544, 32.828053974699 39.894912511622, 32.828861541214 39.894986738867, 32.828979020532 39.895001992052, 32.829096031294 39.89501925042, 32.829212515826 39.895038505463, 32.829328416712 39.895059747691, 32.829443676823 39.895082966633, 32.829558239346 39.895108150844, 32.829672047814 39.895135287912, 32.829785046127 39.895164364459, 32.830008489986 39.895249623106, 32.830252473211 39.895360543535, 32.831068746591 39.895782137471, 32.831533144073 39.896024833696, 32.831707496087 39.896114484637, 32.832015624625 39.896247290072, 32.832173983852 39.896302801047, 32.832243359985 39.896320671275, 32.832648256418 39.896411780995, 32.83298654217 39.896468451887, 32.83313278247 39.89648338849, 32.833668558179 39.896516790785, 32.834413980306 39.896557462079))"
680027857,DÝKMEN,"29189","14",Arsa,55927,462206.0,462204.36026031,"POLYGON ((32.82335800606 39.904017814921, 32.82329252092 39.903884984302, 32.823018317516 39.903514971389, 32.822817201584 39.903199351732, 32.822646481215 39.902946498425, 32.822497467673 39.902706494198, 32.822386758847 39.90248203952, 32.822303315535 39.902282096843, 32.822208112703 39.901999475915, 32.822101974971 39.901492301228, 32.822051611721 39.901225978542, 32.822008363828 39.900862090146, 32.82190034976 39.900127732515, 32.821856333621 39.899910698513, 32.821817812693 39.89967495695, 32.821746200066 39.899176200173, 32.821724031769 39.899031582921, 32.821656713213 39.898028920857, 32.821666573015 39.897676412038, 32.821680296695 39.897207816052, 32.821683627411 39.896464976137, 32.821681061877 39.8963636756, 32.821669754843 39.895914191689, 32.821672378583 39.895910278112, 32.821752456489 39.895790833447, 32.82204565986 39.895575223078, 32.82229774716 39.895455574365, 32.822315567619 39.895478562536, 32.824400562242 39.895160705517, 32.82473373983 39.89517562076, 32.82703771685 39.89500195451, 32.827062281461 39.894837182954, 32.827197134718 39.894840255248, 32.827382890074 39.894850824671, 32.828053974699 39.894912511622, 32.828294776737 39.896628572544, 32.828594849819 39.898864300839, 32.827591003154 39.898947404329, 32.827730921974 39.899958168749, 32.827863604963 39.900927646028, 32.828017855326 39.902419035923, 32.826426412463 39.90265002899, 32.826253105873 39.902130193421, 32.825277458823 39.902480239797, 32.825421273327 39.902800082732, 32.825385793433 39.902809557835, 32.825436357738 39.902974873334, 32.825323310452 39.903049301973, 32.825271177429 39.903219721989, 32.825057416059 39.903305400087, 32.82501783178 39.903369663367, 32.824956480298 39.903495298818, 32.82335800606 39.904017814921))"
680027864,DÝKMEN,"29189","15",Arsa,55927,86024.0,86023.4551040156,"POLYGON ((32.82335800606 39.904017814921, 32.824956480298 39.903495298818, 32.82501783178 39.903369663367, 32.825057416059 39.903305400087, 32.825271177429 39.903219721989, 32.825323310452 39.903049301973, 32.825436357738 39.902974873334, 32.825385793433 39.902809557835, 32.825421273327 39.902800082732, 32.825277458823 39.902480239797, 32.826253105873 39.902130193421, 32.826426412463 39.90265002899, 32.826628745293 39.903216371448, 32.82665274266 39.903294429267, 32.826789149804 39.903832392622, 32.826795818799 39.903877335186, 32.826732203788 39.904191758812, 32.826734427351 39.904394683703, 32.826820949526 39.904682754648, 32.827150599935 39.905669341712, 32.826599424276 39.905737891848, 32.826252961457 39.905777143483, 32.825454849072 39.905894896528, 32.824195142669 39.905995056063, 32.824178527117 39.905839167339, 32.823520492248 39.905868128566, 32.823523218505 39.905472313761, 32.823584503633 39.905022848981, 32.823564222079 39.904777046897, 32.823554561604 39.904662316876, 32.823517007987 39.90443287773, 32.823454988284 39.90420711002, 32.823369588704 39.904041309199, 32.82335800606 39.904017814921))"
694003863,DÝKMEN,"29189","16",Arsa,55927,440837.0,440841.368460063,"POLYGON ((32.834628662746 39.91222171406, 32.834628799675 39.912018532764, 32.834639702143 39.911666763294, 32.834414066065 39.911680761838, 32.834423569775 39.911278825434, 32.834427086612 39.911129416375, 32.834037500218 39.911137236236, 32.832957277176 39.911159104129, 32.832836516481 39.911138125911, 32.832812368877 39.910968232844, 32.83280710781 39.91096750477, 32.83279803524 39.910657946086, 32.831579367724 39.910672126576, 32.831484857927 39.910677483329, 32.831570308451 39.911029032057, 32.830894366979 39.911155308582, 32.830886599757 39.911127377828, 32.830844865027 39.911120382227, 32.830803894326 39.911135633218, 32.830495380056 39.911180935276, 32.830343259522 39.910787139049, 32.830119874604 39.91050563669, 32.829426982679 39.910157609494, 32.828840188568 39.91064983979, 32.828370115477 39.910762084816, 32.828171067926 39.910854284952, 32.828086765265 39.910893337496, 32.827791249732 39.91037017562, 32.826540861899 39.910768103504, 32.826318271774 39.910455883625, 32.826068996551 39.910152539557, 32.825097588061 39.909284497081, 32.825000159575 39.909196359017, 32.824814989201 39.909028292962, 32.824688285895 39.908909309012, 32.824616556472 39.908833187754, 32.824437808533 39.908623791977, 32.824170386649 39.908242421954, 32.824087233721 39.908106391326, 32.823941684713 39.907858047855, 32.823716738548 39.907423694138, 32.823665369313 39.907252677, 32.823629692648 39.907118879596, 32.82359250505 39.906935815537, 32.82357843802 39.90685761967, 32.823560919905 39.906711421151, 32.823547287093 39.906509389594, 32.823531139997 39.906238906482, 32.823520852656 39.905917907025, 32.823520746126 39.905868192195, 32.824178859135 39.905839289418, 32.824195418213 39.905995123136, 32.825455152263 39.905894981856, 32.82625323596 39.905777205442, 32.826599719859 39.905738005511, 32.827150927228 39.905669388647, 32.827322419576 39.906347636525, 32.827980403862 39.906277823474, 32.828034238762 39.906261511759, 32.828432646505 39.906222563343, 32.829349414377 39.90625138299, 32.829881527538 39.906291160717, 32.830160836967 39.906271935755, 32.830426350706 39.906346175172, 32.830667683637 39.906457394545, 32.830719722929 39.906552936965, 32.83090677864 39.906718384591, 32.831094549809 39.906830876028, 32.831081892248 39.906937491973, 32.831716347906 39.907021360706, 32.831720429134 39.90712196676, 32.83231769931 39.907157504669, 32.833101096856 39.907213841397, 32.83433510601 39.907310894298, 32.834500831276 39.90740272439, 32.834591671253 39.907413931501, 32.834591076658 39.908440916564, 32.834580648505 39.909082328759, 32.834578343561 39.909214267425, 32.834664404466 39.909268607734, 32.834737379942 39.909268891706, 32.834739066762 39.909296993688, 32.835012477103 39.909303866865, 32.835271155848 39.909309097378, 32.835562198885 39.909327162045, 32.835528279855 39.909426723438, 32.83558442574 39.909765438889, 32.835683050068 39.910044682912, 32.835807519802 39.910226425418, 32.835864799439 39.910335572355, 32.83590566566 39.910510802131, 32.83590499475 39.910694258988, 32.835943115906 39.910941895303, 32.835777500312 39.911388372437, 32.835739413481 39.911567903665, 32.835706369298 39.9115945155, 32.835635817032 39.911803000961, 32.835646673994 39.911909290335, 32.83555121548 39.912262471277, 32.834628662746 39.91222171406))"
680027878,DÝKMEN,"29189","19","17 Katlý Betonarme AY Blok Ofis ve Ýþyeri ve 22 Katlý Betonarme B Blok Kamu Hizmet Binasý ve Arsasý",55927,54504.0,54504.3140034337,"POLYGON ((32.845460694414 39.909340052043, 32.847194960166 39.910554338452, 32.847299078969 39.910657801614, 32.847476697175 39.910932371204, 32.847394524038 39.91107477594, 32.845773089553 39.91145909155, 32.845625036644 39.911492890271, 32.845146378 39.911602126489, 32.844146722115 39.911832577885, 32.84366279573 39.911941268358, 32.84349719819 39.911977138443, 32.84373651756 39.910736484618, 32.843781487891 39.910518975666, 32.843812929283 39.910447190635, 32.844170387316 39.910211620544, 32.844961698599 39.909677114934, 32.845460694414 39.909340052043))"
680027884,DÝKMEN,"29189","2",Arsa,55927,139395.0,139390.306244517,"POLYGON ((32.83207785002 39.915886198558, 32.831784528635 39.91587250129, 32.8315770507 39.915859004345, 32.831293489775 39.915843594653, 32.831012256995 39.915824163205, 32.830716390449 39.915800435854, 32.830269503407 39.915761635625, 32.829270073419 39.915649962384, 32.829269756235 39.915649162037, 32.8291795999 39.915421670155, 32.829141361859 39.915141742537, 32.829127213227 39.914882366889, 32.829130945203 39.914487950014, 32.829119835283 39.914337402095, 32.828941185639 39.914059374141, 32.828789210846 39.913900196695, 32.828604261166 39.913649637131, 32.828382411035 39.913343831785, 32.8278983831 39.912674600376, 32.827562433839 39.912210091087, 32.828072752258 39.91189171572, 32.828343445597 39.911295510447, 32.828964386168 39.911041107485, 32.829788171868 39.911232497241, 32.829812748652 39.911145433092, 32.830342919216 39.910787095578, 32.830495059109 39.911180840839, 32.830455484699 39.911189320777, 32.831003689816 39.912085495641, 32.831030852781 39.91207824925, 32.831302242622 39.912573443671, 32.831546040345 39.912552499363, 32.831758425932 39.912535444577, 32.831830088376 39.912514726282, 32.831839107886 39.912523331431, 32.831939021274 39.912514335364, 32.831989616076 39.913096315909, 32.832024925048 39.91352099691, 32.832054221794 39.913907923676, 32.832080002202 39.914231260736, 32.832128045611 39.914327941246, 32.832131475551 39.914393530192, 32.832045528649 39.914386425421, 32.832042373219 39.915067793323, 32.832066244453 39.915082184075, 32.83207785002 39.915886198558))"
680027888,DÝKMEN,"29189","20",TAPU VE KADASTRO GENEL MÜDÜRLÜÐÜ,55927,12380.0,12379.9598647341,"POLYGON ((32.845692961721 39.909165649838, 32.845708927487 39.909152931064, 32.846216611739 39.908899656713, 32.846458892792 39.908764875129, 32.846604852692 39.908646410729, 32.846707093958 39.908550133757, 32.846795783132 39.908442283611, 32.846893608006 39.90827058167, 32.846947473386 39.908119112656, 32.846939282398 39.908053139496, 32.846971347738 39.908043410113, 32.846996916688 39.908043171246, 32.847179765551 39.909822939366, 32.847170868796 39.909867940517, 32.847148496124 39.909907492503, 32.847108089902 39.90994582184, 32.847052336154 39.909974718736, 32.846996527896 39.909988413341, 32.846938372957 39.909990429286, 32.846872752362 39.909978122685, 32.84676305062 39.909927054876, 32.845692961721 39.909165649838))"
680027894,DÝKMEN,"29189","21",ARSA,55927,29683.0,29682.8581379268,"POLYGON ((32.828964386168 39.911041107485, 32.828343445597 39.911295510447, 32.828072752258 39.91189171572, 32.827562433839 39.912210091087, 32.82743400568 39.912032085258, 32.826991869225 39.911400659189, 32.826540507256 39.91076798471, 32.827790905724 39.910370100049, 32.828086372855 39.910893300266, 32.828171032288 39.910854284095, 32.828370062221 39.91076205986, 32.828840126981 39.910649851253, 32.829426680912 39.910157529231, 32.830119856964 39.910505605319, 32.830342919216 39.910787095578, 32.829812748652 39.911145433092, 32.829788171868 39.911232497241, 32.828964386168 39.911041107485))"
714119913,DÝKMEN,"29189","3",Arsa,55927,126316.0,126316.083382949,"POLYGON ((32.831302242622 39.912573443671, 32.831030852781 39.91207824925, 32.831003689816 39.912085495641, 32.830455484699 39.911189320777, 32.830495059109 39.911180840839, 32.83080355203 39.911135549811, 32.830844523075 39.911120317061, 32.830886234419 39.911127358001, 32.830893966424 39.911155216847, 32.83156992447 39.911028935711, 32.83148454788 39.910677465802, 32.831579023206 39.910672073645, 32.83279766178 39.910657884022, 32.832806695497 39.910967426213, 32.83281203849 39.910968136436, 32.832836160706 39.911138030473, 32.832956874836 39.911159054648, 32.834037173506 39.911137221746, 32.834426679885 39.911129347327, 32.834423161331 39.91127880536, 32.834413699416 39.911680716695, 32.833949890532 39.911659776444, 32.833927269077 39.91201798817, 32.833916401302 39.912270050318, 32.833902920132 39.912447059074, 32.833981970453 39.91253375938, 32.833990283574 39.912693274668, 32.834496231695 39.912684278834, 32.834485491104 39.913281978743, 32.834478456243 39.913577754305, 32.834445857574 39.913802776596, 32.834431440401 39.914290150562, 32.83443272894 39.914429696209, 32.83443209819 39.915000524341, 32.834436327066 39.91526400102, 32.834449311887 39.915955446006, 32.834341125912 39.915955815393, 32.833984570373 39.91595432597, 32.833599616117 39.915949463173, 32.833237112158 39.915941826336, 32.832355107401 39.915898372307, 32.83207785002 39.915886198558, 32.832066244453 39.915082184075, 32.832042373219 39.915067793323, 32.832045528649 39.914386425421, 32.832131475551 39.914393530192, 32.832128045611 39.914327941246, 32.832080002202 39.914231260736, 32.832054221794 39.913907923676, 32.832024925048 39.91352099691, 32.831989616076 39.913096315909, 32.831939021274 39.912514335364, 32.831839107886 39.912523331431, 32.831830088376 39.912514726282, 32.831758425932 39.912535444577, 32.831546040345 39.912552499363, 32.831302242622 39.912573443671))"
680027908,DÝKMEN,"29189","4",Arsa,55927,32866.0,32861.6387894102,"POLYGON ((32.83521476198 39.91378163903, 32.835154055675 39.913881162268, 32.835150555587 39.91392618884, 32.835145290737 39.913975535924, 32.835139512329 39.914043885594, 32.835117701872 39.914261717175, 32.835097126746 39.914452171319, 32.835083391103 39.914570764846, 32.835070697416 39.914693772948, 32.835052732507 39.914917283958, 32.83501572004 39.914935386334, 32.835023028908 39.915061342534, 32.835118599076 39.915250591947, 32.83510117524 39.915361056504, 32.835082746033 39.915373316321, 32.835029346096 39.915413814738, 32.83502856436 39.915950120932, 32.834449311887 39.915955446006, 32.834436327066 39.91526400102, 32.83443209819 39.915000524341, 32.83443272894 39.914429696209, 32.834431440401 39.914290150562, 32.834445857574 39.913802776596, 32.834478456243 39.913577754305, 32.834485491104 39.913281978743, 32.834496231695 39.912684278834, 32.833990283574 39.912693274668, 32.833981970453 39.91253375938, 32.833902920132 39.912447059074, 32.833916401302 39.912270050318, 32.833927269077 39.91201798817, 32.833949890532 39.911659776444, 32.834413699416 39.911680716695, 32.834639306573 39.911666678793, 32.834628466816 39.912018507405, 32.834628240486 39.912221705111, 32.835550812159 39.912262413953, 32.835587894368 39.912264093199, 32.835559203049 39.912367657265, 32.835356953627 39.913087524641, 32.835350857678 39.913555954688, 32.83533145598 39.913599157346, 32.83521476198 39.91378163903))"
680027914,DÝKMEN,"29189","5",Arsa,55927,100922.0,100921.270175508,"POLYGON ((32.839091683988 39.913507393702, 32.838931977753 39.914135037317, 32.838901284324 39.91464895776, 32.839646734468 39.914722972844, 32.839606488202 39.914833199272, 32.838906080157 39.91558888111, 32.839005806097 39.915661160653, 32.839095197957 39.915710297472, 32.838807763412 39.915753522461, 32.838521142648 39.915773709205, 32.837906024405 39.915811513755, 32.837555960387 39.915838551647, 32.837161778927 39.915865630173, 32.836808636218 39.915886830964, 32.836305188363 39.915912199786, 32.83593172875 39.915927228599, 32.835563426939 39.915938990115, 32.835252766252 39.915946485557, 32.83502856436 39.915950120932, 32.835029346096 39.915413814738, 32.835082746033 39.915373316321, 32.83510117524 39.915361056504, 32.835118599076 39.915250591947, 32.835023028908 39.915061342534, 32.83501572004 39.914935386334, 32.835052732507 39.914917283958, 32.835070697416 39.914693772948, 32.835083391103 39.914570764846, 32.835097126746 39.914452171319, 32.835117701872 39.914261717175, 32.835139512329 39.914043885594, 32.835145290737 39.913975535924, 32.835150555587 39.91392618884, 32.835154055675 39.913881162268, 32.83521476198 39.91378163903, 32.83533145598 39.913599157346, 32.835350857678 39.913555954688, 32.835356953627 39.913087524641, 32.835906896543 39.913056670043, 32.836324694168 39.913014374512, 32.836488272649 39.913066635574, 32.837226388383 39.913172249996, 32.837411485626 39.913186029066, 32.837442259948 39.913288230985, 32.838477759523 39.913282045754, 32.838936998633 39.913312650811, 32.839091683988 39.913507393702))"
680027920,DÝKMEN,"29189","6",Arsa,55927,36206.0,36206.0630496628,"POLYGON ((32.840557546849 39.915403345214, 32.840532193966 39.915476981849, 32.840526351603 39.915481353192, 32.839095197957 39.915710297472, 32.839005806097 39.915661160653, 32.838906080157 39.91558888111, 32.839606488202 39.914833199272, 32.839646734468 39.914722972844, 32.838901284324 39.91464895776, 32.838931977753 39.914135037317, 32.839091683988 39.913507393702, 32.838936998633 39.913312650811, 32.839099477177 39.913062483627, 32.839823766906 39.913110529928, 32.83989498143 39.913140574624, 32.840725051328 39.913187077642, 32.840730290438 39.913514338298, 32.840669180383 39.913977097507, 32.840649086612 39.914233823197, 32.840557546849 39.915403345214))"
680027924,DÝKMEN,"29189","7",Arsa,55927,15971.0,15966.8006202814,"POLYGON ((32.840730290438 39.913514338298, 32.840725051328 39.913187077642, 32.841008083721 39.912714014489, 32.841016253462 39.912660915489, 32.84102816546 39.912537374238, 32.840991464803 39.912532397282, 32.841010961316 39.912330745684, 32.841058702169 39.912265236381, 32.841145953811 39.912167890021, 32.841218584978 39.912096182497, 32.841312485415 39.912011291874, 32.841426966177 39.911927852418, 32.841487136948 39.911888316196, 32.841600449218 39.911961071513, 32.841660130778 39.911905458256, 32.841793981509 39.912015606941, 32.841718264096 39.912085507808, 32.842363241868 39.912596094997, 32.842304287334 39.912643506198, 32.842079174198 39.912850506094, 32.841641549474 39.913280670144, 32.841440699111 39.913483333965, 32.84131087669 39.913564329642, 32.840974458028 39.913767761927, 32.840924500701 39.91379911514, 32.840877900778 39.913833397182, 32.840834947032 39.913870395616, 32.840795905642 39.913909881175, 32.840761018545 39.913951609174, 32.840730501935 39.913995321035, 32.840704544927 39.914040745887, 32.840683308378 39.91408760224, 32.840666923897 39.914135599735, 32.840655493027 39.914184440941, 32.840649086612 39.914233823197, 32.840669180383 39.913977097507, 32.840730290438 39.913514338298))"
696454489,DÝKMEN,"29189","8",Arsa,55927,124889.0,124888.759553665,"POLYGON ((32.843497574502 39.911977116124, 32.84335541079 39.912025720805, 32.843176912519 39.912088334726, 32.842908804838 39.912227065597, 32.842775396024 39.912303150395, 32.842665505825 39.912374448564, 32.842513144959 39.912478147767, 32.842432477977 39.912540704226, 32.84236362166 39.912596079276, 32.841718638612 39.912085494527, 32.841794355552 39.912015593176, 32.841660503691 39.911905444991, 32.841600822509 39.91196105863, 32.841487509453 39.911888303768, 32.841427338924 39.91192784035, 32.84131285869 39.912011280504, 32.841218958824 39.912096171724, 32.841146328149 39.91216787972, 32.841059077193 39.912265226664, 32.841011336819 39.912330736305, 32.841005719862 39.912342202667, 32.840991841972 39.912532388307, 32.841028542727 39.912537365087, 32.84101663175 39.912660906586, 32.841008462443 39.912714005707, 32.840725433599 39.913187070992, 32.839895362046 39.913140572044, 32.839824147162 39.913110527657, 32.839099855926 39.913062484896, 32.839133876926 39.912678187029, 32.839048400132 39.912615663569, 32.838882819968 39.912573464139, 32.838833816877 39.91251806116, 32.838881309905 39.912334434067, 32.839197430606 39.911492799018, 32.839247835941 39.911258344049, 32.83928861479 39.911184431574, 32.839389017585 39.911109890179, 32.839571694556 39.911026113974, 32.839819588565 39.910935285562, 32.839931897205 39.910920598205, 32.840258691872 39.910963369581, 32.840445396303 39.910988015765, 32.840698568411 39.911026370547, 32.840803102213 39.91098531914, 32.84093950475 39.910797940453, 32.84101885137 39.910471497672, 32.841256191951 39.910117414617, 32.841379725726 39.909884923054, 32.841526748098 39.909736195334, 32.841654072437 39.909670028608, 32.841844156063 39.909454640349, 32.84191321927 39.90935614218, 32.841906127971 39.909352854207, 32.842497735846 39.908548799116, 32.842574081448 39.908532763429, 32.842600398384 39.908521000852, 32.842885853825 39.908507410117, 32.843254303024 39.90875745626, 32.843722762278 39.909103508477, 32.843772685261 39.90913560227, 32.844362265943 39.909273732647, 32.844962057792 39.909677081808, 32.844170749801 39.910211592179, 32.843813293205 39.910447164412, 32.843781852369 39.910518949709, 32.8437368838 39.910736459217, 32.843497574502 39.911977116124))"
680027931,DÝKMEN,"29189","9",Arsa,55927,1036206.0,1036203.44013024,"POLYGON ((32.846216611739 39.908899656713, 32.845708927487 39.909152931064, 32.845692961721 39.909165649838, 32.845579516508 39.909250640945, 32.845460694414 39.909340052043, 32.844961698599 39.909677114934, 32.844361911054 39.909273763394, 32.843772332432 39.909135630286, 32.843722409795 39.909103536293, 32.843253954164 39.908757482267, 32.842885507629 39.908507434666, 32.842600052508 39.908521023957, 32.842573735513 39.908532786384, 32.842497389893 39.908548821666, 32.841905776154 39.909352872582, 32.841912867415 39.909356160586, 32.841843803485 39.90945465826, 32.841653718337 39.909670045244, 32.841526393635 39.909736211234, 32.841379370236 39.909884937994, 32.841255834693 39.910117428586, 32.841018491495 39.910471509919, 32.840939142249 39.910797951807, 32.840802738344 39.910985329529, 32.840698204356 39.911026380352, 32.840445032956 39.910988024365, 32.840258329017 39.910963377288, 32.839931535206 39.910920604347, 32.839819226614 39.910935291121, 32.839571332219 39.911026118158, 32.839388654821 39.911109893324, 32.839288251552 39.911184434105, 32.839247472143 39.911258346264, 32.839197064912 39.911492800625, 32.838880937613 39.912334432817, 32.838833443113 39.912518059392, 32.838882445663 39.912573462532, 32.83904802522 39.912615662724, 32.839133501358 39.912678186514, 32.839099477177 39.913062483627, 32.838936998633 39.913312650811, 32.838477759523 39.913282045754, 32.837442259948 39.913288230985, 32.837411485626 39.913186029066, 32.837226388383 39.913172249996, 32.836488272649 39.913066635574, 32.836324694168 39.913014374512, 32.835906896543 39.913056670043, 32.835356953627 39.913087524641, 32.835559203049 39.912367657265, 32.835587894368 39.912264093199, 32.835550812159 39.912262413953, 32.835646310597 39.911909210374, 32.835635501493 39.911803001526, 32.835706021698 39.911594479498, 32.835739008005 39.911567822663, 32.835777108866 39.911388326886, 32.835942707369 39.910941875791, 32.835904647695 39.910694193043, 32.835905250615 39.91051078023, 32.835864386378 39.910335549302, 32.835807107951 39.910226347374, 32.83568273337 39.910044630217, 32.835584100215 39.90976543813, 32.835527888084 39.909426729525, 32.835561808692 39.909327095848, 32.835270811267 39.909309020004, 32.835012166328 39.909303823631, 32.834738731332 39.909296957374, 32.834737091633 39.90926885531, 32.83466409233 39.90926860679, 32.834578023814 39.909222371258, 32.834580361671 39.909082326324, 32.834590751147 39.908440884004, 32.834591335986 39.907413883416, 32.83459913234 39.907168041465, 32.834822121753 39.905524300873, 32.834877334238 39.904911148017, 32.83446384144 39.903989902636, 32.834090971863 39.903180086238, 32.833864482661 39.90265471885, 32.833558849346 39.90194811069, 32.833541705698 39.901885780197, 32.833692093872 39.901931010355, 32.834173164731 39.901963412933, 32.83460894959 39.901965361351, 32.834816742042 39.901962506329, 32.835502645222 39.901934592384, 32.835910414825 39.90184735136, 32.837956527221 39.901200656892, 32.838980143738 39.900829270592, 32.839025665884 39.900794722676, 32.839772664305 39.900532415669, 32.839997050301 39.900432215896, 32.840000040099 39.900418782585, 32.839991811796 39.900407098982, 32.840079973227 39.900309925596, 32.840387258866 39.900176930616, 32.840585214662 39.900117419833, 32.840600141583 39.900124834626, 32.840622030326 39.900115336117, 32.840622661176 39.900100503553, 32.841183292907 39.89978605373, 32.841312785818 39.899725078619, 32.842174819361 39.899358404864, 32.842887272868 39.899055348516, 32.842967014952 39.899021428186, 32.843064612988 39.899264992947, 32.844624610266 39.902146509469, 32.845032537255 39.902890579386, 32.844745665999 39.903151152504, 32.844648049315 39.903294311325, 32.844438142035 39.903346986283, 32.844334226475 39.903368604285, 32.84455117541 39.906188688946, 32.845861366627 39.906129732174, 32.846688293012 39.906044585469, 32.846794547496 39.906468654173, 32.8468113507 39.906610679186, 32.846847828061 39.906928857963, 32.846925001745 39.90761926797, 32.846971347738 39.908043410113, 32.846939282398 39.908053139496, 32.846947473386 39.908119112656, 32.846893608006 39.90827058167, 32.846795783132 39.908442283611, 32.846707093958 39.908550133757, 32.846604852692 39.908646410729, 32.846458892792 39.908764875129, 32.846216611739 39.908899656713))"
680027935,DÝKMEN,"29204","1","3 Katlý Betonarme Cami,Ýþ Yeri, Lojman ve Arsasý",55927,2129.0,2129.43717683919,"POLYGON ((32.843691731586 39.851312784421, 32.843938783043 39.850928187997, 32.844153838591 39.851030291202, 32.844347909658 39.851122430877, 32.8443778851 39.851197336808, 32.844177110759 39.851505119798, 32.843691731586 39.851312784421))"
680027941,DÝKMEN,"29205","1",Arsa,55927,3252.0,3252.00752871332,"POLYGON ((32.844998532851 39.851345763185, 32.845580680389 39.851544101801, 32.844573096782 39.851703921061, 32.844257119991 39.851582963892, 32.844482954143 39.851236764127, 32.844578695223 39.851210723986, 32.844998532851 39.851345763185))"
680027947,DÝKMEN,"29206","1",Arsa,55927,1923.0,1923.2563648035,"POLYGON ((32.847038853414 39.851183806365, 32.847045036908 39.851276138912, 32.846810755569 39.85132121507, 32.84613689577 39.850997297553, 32.846314321286 39.85079404697, 32.847038853414 39.851183806365))"
